Model,IC6656L Tilt Logger,,,,,,,,,,,,,,
Name,Tilt Logger,,,,,,,,,,,,,,
Serial Number,5119,,,,,,,,,,,,,,
Firmware Version,1.03,Software Version,1.16.0,,,,,,,,,,,,
Sampling Status,LOGGING,,,,,,,,,,,,,,
Sampling Rate,FIXED,STOP ON MEM FULL,,,,,,,,,,,,,
Current Interval,24:00:00,,,,,,,,,,,,,,
Start Time,6/8/2017,0:34:52,,,,,,,,,,,,,
Current Time,7/6/2019,10:22:34,Logger Time,7/6/2019,16:47:01,,,,,,,,,,
Number Of Sensors,2,,,,,,,,,,,,,,
Number Of Records,759,Dnl using USB,,,,,,,,,,,,,
Sensor Upload Num / Status Code,1,2A,FFFFFFFF,10633410,Bat Type LSH14Light,,WD 42,PO 0,EXT 2,BO 0,SW 255,PDI 255,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BATTERY,Tilt 1,Tilt 2,,,,Tilt 1,Tilt 2,LOGGER TEMP,RESET,USB,RSSI,STATUS 0x,
11/4/2019 0:16,4832,3.4,-0.006527,-960,,,,-0.006527,-960,-12.1,0,0,0,0,0x0133B5
11/4/2019 1:16,4833,3.4,-0.006462,-960,,,,-0.006462,-960,-10.9,0,0,0,0,0x0133C3
11/4/2019 2:16,4834,3.4,-0.00625,-960,,,,-0.00625,-960,-8.8,0,0,0,0,0x0133D1
11/4/2019 3:16,4835,3.4,-0.006136,-960,,,,-0.006136,-960,-8.4,0,0,0,0,0x0133DF
11/4/2019 4:16,4836,3.4,-0.006075,-960,,,,-0.006075,-960,-8,0,0,0,0,0x0133ED
11/4/2019 5:16,4837,3.4,-0.005987,-960,,,,-0.005987,-960,-7.1,0,0,0,0,0x0133FB
11/4/2019 6:16,4838,3.4,-0.005672,-976,,,,-0.005672,-976,-7.1,0,0,0,0,0x013409
11/4/2019 7:16,4839,3.4,-0.005762,-960,,,,-0.005762,-960,-8,0,0,0,0,0x013417
11/4/2019 8:16,4840,3.4,-0.005676,-960,,,,-0.005676,-960,-7.7,0,0,0,0,0x013425
11/4/2019 9:16,4841,3.4,-0.005636,-960,,,,-0.005636,-960,-7.5,0,0,0,0,0x013433
11/4/2019 10:16,4842,3.4,-0.005583,-960,,,,-0.005583,-960,-8.2,0,0,0,0,0x013441
11/4/2019 11:16,4843,3.4,-0.005545,-960,,,,-0.005545,-960,-7.4,0,0,0,0,0x01344F
11/4/2019 12:16,4844,3.4,-0.005484,-960,,,,-0.005484,-960,-7.1,0,0,0,0,0x01345D
11/4/2019 13:16,4845,3.4,-0.005424,-960,,,,-0.005424,-960,-7,0,0,0,0,0x01346B
11/4/2019 14:16,4846,3.4,-0.00539,-960,,,,-0.00539,-960,-6.9,0,0,0,0,0x013479
11/4/2019 15:16,4847,3.4,-0.005381,-960,,,,-0.005381,-960,-8,0,0,0,0,0x013487
11/4/2019 16:16,4848,3.4,-0.005293,-960,,,,-0.005293,-960,-8.4,0,0,0,0,0x013495
11/4/2019 17:16,4849,3.4,-0.005306,-960,,,,-0.005306,-960,-10.6,0,0,0,0,0x0134A3
11/4/2019 18:16,4850,3.4,-0.005245,-944,,,,-0.005245,-944,-9.8,0,0,0,0,0x0134B1
11/4/2019 19:16,4851,3.4,-0.005184,-960,,,,-0.005184,-960,-9,0,0,0,0,0x0134BF
11/4/2019 20:16,4852,3.4,-0.005156,-960,,,,-0.005156,-960,-9.2,0,0,0,0,0x0134CD
11/4/2019 21:16,4853,3.4,-0.005133,-944,,,,-0.005133,-944,-9.9,0,0,0,0,0x0134DB
11/4/2019 22:16,4854,3.4,-0.005108,-960,,,,-0.005108,-960,-11.7,0,0,0,0,0x0134E9
11/4/2019 23:16,4855,3.3,-0.005178,-960,,,,-0.005178,-960,-16.5,0,0,0,0,0x0134F7
11/5/2019 0:16,4856,3.3,-0.005205,-960,,,,-0.005205,-960,-19.8,0,0,0,0,0x013505
11/5/2019 1:16,4857,3.3,-0.005173,-960,,,,-0.005173,-960,-19.2,0,0,0,0,0x013513
11/5/2019 2:16,4858,3.3,-0.005156,-960,,,,-0.005156,-960,-19.9,0,0,0,0,0x013521
11/5/2019 3:16,4859,3.3,-0.005026,-960,,,,-0.005026,-960,-15.1,0,0,0,0,0x01352F
11/5/2019 4:16,4860,3.3,-0.004951,-960,,,,-0.004951,-960,-13.3,0,0,0,0,0x01353D
11/5/2019 5:16,4861,3.4,-0.004883,-944,,,,-0.004883,-944,-12.4,0,0,0,0,0x01354B
11/5/2019 6:16,4862,3.3,-0.004894,-976,,,,-0.004894,-976,-13.6,0,0,0,0,0x013563
11/5/2019 7:16,4863,3.3,-0.004869,-960,,,,-0.004869,-960,-13.7,0,0,0,0,0x013571
11/5/2019 8:16,4864,3.3,-0.004887,-960,,,,-0.004887,-960,-14.9,0,0,0,0,0x01357F
11/5/2019 9:16,4865,3.3,-0.00489,-944,,,,-0.00489,-944,-16.7,0,0,0,0,0x01358D
11/5/2019 10:16,4866,3.3,-0.00481,-960,,,,-0.00481,-960,-15.2,0,0,0,0,0x01359B
11/5/2019 11:16,4867,3.3,-0.004837,-960,,,,-0.004837,-960,-17.1,0,0,0,0,0x0135A9
11/5/2019 12:16,4868,3.3,-0.004734,-960,,,,-0.004734,-960,-14.8,0,0,0,0,0x0135B7
11/5/2019 13:16,4869,3.3,-0.004725,-960,,,,-0.004725,-960,-14.7,0,0,0,0,0x0135C5
11/5/2019 14:16,4870,3.3,-0.004686,-960,,,,-0.004686,-960,-13.7,0,0,0,0,0x0135D3
11/5/2019 15:16,4871,3.4,-0.004616,-960,,,,-0.004616,-960,-12.8,0,0,0,0,0x0135E1
11/5/2019 16:16,4872,3.4,-0.004576,-960,,,,-0.004576,-960,-12.6,0,0,0,0,0x0135EF
11/5/2019 17:16,4873,3.4,-0.004534,-960,,,,-0.004534,-960,-12.6,0,0,0,0,0x0135FD
11/5/2019 18:16,4874,3.4,-0.00449,-960,,,,-0.00449,-960,-11.9,0,0,0,0,0x01360B
11/5/2019 19:16,4875,3.4,-0.004442,-960,,,,-0.004442,-960,-11.5,0,0,0,0,0x013619
11/5/2019 20:16,4876,3.4,-0.0044,-960,,,,-0.0044,-960,-10.7,0,0,0,0,0x013627
11/5/2019 21:16,4877,3.4,-0.004343,-960,,,,-0.004343,-960,-10.2,0,0,0,0,0x013635
11/5/2019 22:16,4878,3.4,-0.004301,-960,,,,-0.004301,-960,-10.4,0,0,0,0,0x013643
11/5/2019 23:16,4879,3.4,-0.004259,-960,,,,-0.004259,-960,-10.9,0,0,0,0,0x013651
11/6/2019 0:16,4880,3.4,-0.004232,-960,,,,-0.004232,-960,-11,0,0,0,0,0x01365F
11/6/2019 1:16,4881,3.4,-0.004202,-976,,,,-0.004202,-976,-11.1,0,0,0,0,0x01366D
11/6/2019 2:16,4882,3.4,-0.004173,-960,,,,-0.004173,-960,-10.7,0,0,0,0,0x01367B
11/6/2019 3:16,4883,3.4,-0.004169,-960,,,,-0.004169,-960,-10.9,0,0,0,0,0x013689
11/6/2019 4:16,4884,3.4,-0.004169,-960,,,,-0.004169,-960,-11.9,0,0,0,0,0x013697
11/6/2019 5:16,4885,3.4,-0.004133,-960,,,,-0.004133,-960,-11.9,0,0,0,0,0x0136A5
11/6/2019 6:16,4886,3.4,-0.00411,-960,,,,-0.00411,-960,-13.1,0,0,0,0,0x0136B3
11/6/2019 7:16,4887,3.3,-0.00411,-960,,,,-0.00411,-960,-14.2,0,0,0,0,0x0136C1
11/6/2019 8:16,4888,3.3,-0.00412,-944,,,,-0.00412,-944,-16.2,0,0,0,0,0x0136CF
11/6/2019 9:16,4889,3.3,-0.004118,-944,,,,-0.004118,-944,-18.4,0,0,0,0,0x0136DD
11/6/2019 10:16,4890,3.3,-0.004095,-944,,,,-0.004095,-944,-17.7,0,0,0,0,0x0136EB
11/6/2019 11:16,4891,3.3,-0.004025,-960,,,,-0.004025,-960,-15.7,0,0,0,0,0x0136F9
11/6/2019 12:16,4892,3.3,-0.003975,-944,,,,-0.003975,-944,-14.9,0,0,0,0,0x013707
11/6/2019 13:16,4893,3.3,-0.003922,-960,,,,-0.003922,-960,-13.9,0,0,0,0,0x013715
11/6/2019 14:16,4894,3.3,-0.003891,-960,,,,-0.003891,-960,-13.6,0,0,0,0,0x013723
11/6/2019 15:16,4895,3.4,-0.003849,-960,,,,-0.003849,-960,-13.4,0,0,0,0,0x013731
11/6/2019 16:16,4896,3.3,-0.003811,-960,,,,-0.003811,-960,-13.9,0,0,0,0,0x01373F
11/6/2019 17:16,4897,3.3,-0.003778,-960,,,,-0.003778,-960,-14.1,0,0,0,0,0x01374D
11/6/2019 18:16,4898,3.3,-0.003744,-960,,,,-0.003744,-960,-14.1,0,0,0,0,0x01375B
11/6/2019 19:16,4899,3.3,-0.003714,-960,,,,-0.003714,-960,-14.3,0,0,0,0,0x013773
11/6/2019 20:16,4900,3.3,-0.00366,-960,,,,-0.00366,-960,-13.9,0,0,0,0,0x013781
11/6/2019 21:16,4901,3.4,-0.00358,-960,,,,-0.00358,-960,-11.9,0,0,0,0,0x01378F
11/6/2019 22:16,4902,3.4,-0.003496,-960,,,,-0.003496,-960,-10.2,0,0,0,0,0x01379D
11/6/2019 23:16,4903,3.4,-0.003435,-976,,,,-0.003435,-976,-9.6,0,0,0,0,0x0137AB
11/7/2019 0:16,4904,3.4,-0.003361,-960,,,,-0.003361,-960,-8.7,0,0,0,0,0x0137B9
11/7/2019 1:16,4905,3.4,-0.00318,-960,,,,-0.00318,-960,-8.2,0,0,0,0,0x0137C7
11/7/2019 2:16,4906,3.4,-0.00308,-960,,,,-0.00308,-960,-8.6,0,0,0,0,0x0137D5
11/7/2019 3:16,4907,3.4,-0.003075,-960,,,,-0.003075,-960,-9.1,0,0,0,0,0x0137E3
11/7/2019 4:16,4908,3.4,-0.003033,-960,,,,-0.003033,-960,-9.4,0,0,0,0,0x0137F1
11/7/2019 5:16,4909,3.4,-0.002981,-960,,,,-0.002981,-960,-9.5,0,0,0,0,0x0137FF
11/7/2019 6:16,4910,3.4,-0.002979,-960,,,,-0.002979,-960,-10.6,0,0,0,0,0x01380D
11/7/2019 7:16,4911,3.4,-0.00305,-960,,,,-0.00305,-960,-14.6,0,0,0,0,0x01381B
11/7/2019 8:16,4912,3.3,-0.002995,-960,,,,-0.002995,-960,-14.6,0,0,0,0,0x013829
11/7/2019 9:16,4913,3.3,-0.002964,-960,,,,-0.002964,-960,-13.7,0,0,0,0,0x013837
11/7/2019 10:16,4914,3.4,-0.002907,-976,,,,-0.002907,-976,-12.9,0,0,0,0,0x013845
11/7/2019 11:16,4915,3.4,-0.002892,-960,,,,-0.002892,-960,-12.2,0,0,0,0,0x013853
11/7/2019 12:16,4916,3.4,-0.002863,-960,,,,-0.002863,-960,-12.3,0,0,0,0,0x013861
11/7/2019 13:16,4917,3.4,-0.002743,-976,,,,-0.002743,-976,-11.9,0,0,0,0,0x01386F
11/7/2019 14:16,4918,3.4,-0.002726,-960,,,,-0.002726,-960,-10.2,0,0,0,0,0x01387D
11/7/2019 15:16,4919,3.4,-0.002623,-960,,,,-0.002623,-960,-9.6,0,0,0,0,0x01388B
11/7/2019 16:16,4920,3.4,-0.002609,-960,,,,-0.002609,-960,-10,0,0,0,0,0x013899
11/7/2019 17:16,4921,3.4,-0.002588,-976,,,,-0.002588,-976,-9.9,0,0,0,0,0x0138A7
11/7/2019 18:16,4922,3.4,-0.002558,-960,,,,-0.002558,-960,-10,0,0,0,0,0x0138B5
11/7/2019 19:16,4923,3.4,-0.002514,-944,,,,-0.002514,-944,-11.1,0,0,0,0,0x0138C3
11/7/2019 20:16,4924,3.4,-0.002495,-960,,,,-0.002495,-960,-11.4,0,0,0,0,0x0138D1
11/7/2019 21:16,4925,3.4,-0.002361,-960,,,,-0.002361,-960,-11.7,0,0,0,0,0x0138DF
11/7/2019 22:16,4926,3.4,-0.002319,-960,,,,-0.002319,-960,-12,0,0,0,0,0x0138ED
11/7/2019 23:16,4927,3.4,-0.002333,-976,,,,-0.002333,-976,-12.6,0,0,0,0,0x0138FB
11/8/2019 0:16,4928,3.4,-0.002312,-960,,,,-0.002312,-960,-12.6,0,0,0,0,0x013909
11/8/2019 1:16,4929,3.4,-0.002295,-960,,,,-0.002295,-960,-12.7,0,0,0,0,0x013917
11/8/2019 2:16,4930,3.4,-0.002304,-960,,,,-0.002304,-960,-12.8,0,0,0,0,0x013925
11/8/2019 3:16,4931,3.4,-0.002316,-960,,,,-0.002316,-960,-13.4,0,0,0,0,0x013933
11/8/2019 4:16,4932,3.4,-0.002275,-960,,,,-0.002275,-960,-13.6,0,0,0,0,0x013941
11/8/2019 5:16,4933,3.4,-0.002291,-960,,,,-0.002291,-960,-13.5,0,0,0,0,0x01394F
11/8/2019 6:16,4934,3.3,-0.0023,-960,,,,-0.0023,-960,-13.6,0,0,0,0,0x01395D
11/8/2019 7:16,4935,3.4,-0.002293,-960,,,,-0.002293,-960,-13.6,0,0,0,0,0x01396B
11/8/2019 8:16,4936,3.3,-0.002274,-960,,,,-0.002274,-960,-13.5,0,0,0,0,0x013983
11/8/2019 9:16,4937,3.3,-0.002298,-960,,,,-0.002298,-960,-13.8,0,0,0,0,0x013991
11/8/2019 10:16,4938,3.3,-0.00231,-960,,,,-0.00231,-960,-14.1,0,0,0,0,0x01399F
11/8/2019 11:16,4939,3.3,-0.002291,-976,,,,-0.002291,-976,-14.1,0,0,0,0,0x0139AD
11/8/2019 12:16,4940,3.3,-0.002287,-960,,,,-0.002287,-960,-14,0,0,0,0,0x0139BB
11/8/2019 13:16,4941,3.3,-0.002279,-960,,,,-0.002279,-960,-13.9,0,0,0,0,0x0139C9
11/8/2019 14:16,4942,3.3,-0.002279,-960,,,,-0.002279,-960,-14,0,0,0,0,0x0139D7
11/8/2019 15:16,4943,3.3,-0.002293,-960,,,,-0.002293,-960,-14.2,0,0,0,0,0x0139E5
11/8/2019 16:16,4944,3.3,-0.002293,-960,,,,-0.002293,-960,-14.6,0,0,0,0,0x0139F3
11/8/2019 17:16,4945,3.3,-0.002287,-960,,,,-0.002287,-960,-14.9,0,0,0,0,0x013A01
11/8/2019 18:16,4946,3.3,-0.00227,-960,,,,-0.00227,-960,-15.1,0,0,0,0,0x013A0F
11/8/2019 19:16,4947,3.3,-0.002266,-976,,,,-0.002266,-976,-15,0,0,0,0,0x013A1D
11/8/2019 20:16,4948,3.3,-0.0023,-944,,,,-0.0023,-944,-15.2,0,0,0,0,0x013A2B
11/8/2019 21:16,4949,3.3,-0.002258,-944,,,,-0.002258,-944,-15,0,0,0,0,0x013A39
11/8/2019 22:16,4950,3.3,-0.002262,-960,,,,-0.002262,-960,-14.9,0,0,0,0,0x013A47
11/8/2019 23:16,4951,3.3,-0.002279,-960,,,,-0.002279,-960,-15,0,0,0,0,0x013A55
11/9/2019 0:16,4952,3.3,-0.002317,-944,,,,-0.002317,-944,-14.5,0,0,0,0,0x013A63
11/9/2019 1:16,4953,3.3,-0.002335,-960,,,,-0.002335,-960,-14.9,0,0,0,0,0x013A71
11/9/2019 2:16,4954,3.3,-0.002394,-960,,,,-0.002394,-960,-15.6,0,0,0,0,0x013A7F
11/9/2019 3:16,4955,3.3,-0.00242,-960,,,,-0.00242,-960,-16.4,0,0,0,0,0x013A8D
11/9/2019 4:16,4956,3.3,-0.00246,-960,,,,-0.00246,-960,-17.5,0,0,0,0,0x013A9B
11/9/2019 5:16,4957,3.3,-0.002445,-960,,,,-0.002445,-960,-17.3,0,0,0,0,0x013AA9
11/9/2019 6:16,4958,3.3,-0.002386,-944,,,,-0.002386,-944,-17.6,0,0,0,0,0x013AB7
11/9/2019 7:16,4959,3.3,-0.002495,-960,,,,-0.002495,-960,-17.4,0,0,0,0,0x013AC5
11/9/2019 8:16,4960,3.3,-0.002457,-960,,,,-0.002457,-960,-17.6,0,0,0,0,0x013AD3
11/9/2019 9:16,4961,3.3,-0.002455,-960,,,,-0.002455,-960,-18,0,0,0,0,0x013AE1
11/9/2019 10:16,4962,3.3,-0.002424,-960,,,,-0.002424,-960,-17.6,0,0,0,0,0x013AEF
11/9/2019 11:16,4963,3.3,-0.002512,-960,,,,-0.002512,-960,-17.1,0,0,0,0,0x013AFD
11/9/2019 12:16,4964,3.3,-0.002493,-960,,,,-0.002493,-960,-15.9,0,0,0,0,0x013B0B
11/9/2019 13:16,4965,3.3,-0.002501,-960,,,,-0.002501,-960,-14.9,0,0,0,0,0x013B19
11/9/2019 14:16,4966,3.4,-0.002441,-960,,,,-0.002441,-960,-14.1,0,0,0,0,0x013B27
11/9/2019 15:16,4967,3.4,-0.002449,-960,,,,-0.002449,-960,-14.1,0,0,0,0,0x013B35
11/9/2019 16:16,4968,3.3,-0.002489,-960,,,,-0.002489,-960,-15.4,0,0,0,0,0x013B43
11/9/2019 17:16,4969,3.3,-0.002483,-960,,,,-0.002483,-960,-16.1,0,0,0,0,0x013B51
11/9/2019 18:16,4970,3.3,-0.002548,-960,,,,-0.002548,-960,-16.2,0,0,0,0,0x013B5F
11/9/2019 19:16,4971,3.3,-0.002584,-960,,,,-0.002584,-960,-16.6,0,0,0,0,0x013B6D
11/9/2019 20:16,4972,3.3,-0.002552,-960,,,,-0.002552,-960,-16.9,0,0,0,0,0x013B7B
11/9/2019 21:16,4973,3.3,-0.002613,-960,,,,-0.002613,-960,-16.6,0,0,0,0,0x013B93
11/9/2019 22:16,4974,3.3,-0.002583,-960,,,,-0.002583,-960,-16.6,0,0,0,0,0x013BA1
11/9/2019 23:16,4975,3.3,-0.00264,-960,,,,-0.00264,-960,-16.9,0,0,0,0,0x013BAF
11/10/2019 0:16,4976,3.3,-0.002626,-944,,,,-0.002626,-944,-17.6,0,0,0,0,0x013BBD
11/10/2019 1:16,4977,3.3,-0.002665,-960,,,,-0.002665,-960,-17.7,0,0,0,0,0x013BCB
11/10/2019 2:16,4978,3.3,-0.002666,-960,,,,-0.002666,-960,-17.4,0,0,0,0,0x013BD9
11/10/2019 3:16,4979,3.3,-0.00264,-976,,,,-0.00264,-976,-17.2,0,0,0,0,0x013BE7
11/10/2019 4:16,4980,3.3,-0.00267,-960,,,,-0.00267,-960,-16,0,0,0,0,0x013BF5
11/10/2019 5:16,4981,3.3,-0.00272,-960,,,,-0.00272,-960,-18.1,0,0,0,0,0x013C03
11/10/2019 6:16,4982,3.3,-0.002731,-960,,,,-0.002731,-960,-18.4,0,0,0,0,0x013C11
11/10/2019 7:16,4983,3.3,-0.002741,-960,,,,-0.002741,-960,-18.2,0,0,0,0,0x013C1F
11/10/2019 8:16,4984,3.3,-0.00276,-960,,,,-0.00276,-960,-18.9,0,0,0,0,0x013C2D
11/10/2019 9:16,4985,3.3,-0.002802,-960,,,,-0.002802,-960,-20.6,0,0,0,0,0x013C3B
11/10/2019 10:16,4986,3.3,-0.002832,-944,,,,-0.002832,-944,-21.7,0,0,0,0,0x013C49
11/10/2019 11:16,4987,3.3,-0.002813,-960,,,,-0.002813,-960,-21.1,0,0,0,0,0x013C57
11/10/2019 12:16,4988,3.3,-0.002752,-960,,,,-0.002752,-960,-17.6,0,0,0,0,0x013C65
11/10/2019 13:16,4989,3.4,-0.002712,-960,,,,-0.002712,-960,-13.9,0,0,0,0,0x013C73
11/10/2019 14:16,4990,3.4,-0.002705,-960,,,,-0.002705,-960,-12.3,0,0,0,0,0x013C81
11/10/2019 15:16,4991,3.4,-0.002764,-944,,,,-0.002764,-944,-15.1,0,0,0,0,0x013C8F
11/10/2019 16:16,4992,3.3,-0.00284,-960,,,,-0.00284,-960,-19.6,0,0,0,0,0x013C9D
11/10/2019 17:16,4993,3.3,-0.00284,-960,,,,-0.00284,-960,-19.2,0,0,0,0,0x013CAB
11/10/2019 18:16,4994,3.3,-0.002865,-960,,,,-0.002865,-960,-19.6,0,0,0,0,0x013CB9
11/10/2019 19:16,4995,3.3,-0.002865,-944,,,,-0.002865,-944,-19.8,0,0,0,0,0x013CC7
11/10/2019 20:16,4996,3.3,-0.002874,-960,,,,-0.002874,-960,-19.3,0,0,0,0,0x013CD5
11/10/2019 21:16,4997,3.3,-0.002771,-960,,,,-0.002771,-960,-16.8,0,0,0,0,0x013CE3
11/10/2019 22:16,4998,3.3,-0.002846,-960,,,,-0.002846,-960,-17.2,0,0,0,0,0x013CF1
11/10/2019 23:16,4999,3.3,-0.002804,-960,,,,-0.002804,-960,-16,0,0,0,0,0x013CFF
11/11/2019 0:16,5000,3.3,-0.002905,-944,,,,-0.002905,-944,-18.7,0,0,0,0,0x013D0D
11/11/2019 1:16,5001,3.3,-0.002817,-976,,,,-0.002817,-976,-15.9,0,0,0,0,0x013D1B
11/11/2019 2:16,5002,3.4,-0.002762,-960,,,,-0.002762,-960,-12.2,0,0,0,0,0x013D29
11/11/2019 3:16,5003,3.4,-0.002756,-960,,,,-0.002756,-960,-10.9,0,0,0,0,0x013D37
11/11/2019 4:16,5004,3.4,-0.002697,-960,,,,-0.002697,-960,-9.2,0,0,0,0,0x013D45
11/11/2019 5:16,5005,3.4,-0.002726,-960,,,,-0.002726,-960,-9.9,0,0,0,0,0x013D53
11/11/2019 6:16,5006,3.4,-0.002728,-976,,,,-0.002728,-976,-8.7,0,0,0,0,0x013D61
11/11/2019 7:16,5007,3.4,-0.002703,-960,,,,-0.002703,-960,-7.9,0,0,0,0,0x013D6F
11/11/2019 8:16,5008,3.4,-0.002497,-976,,,,-0.002497,-976,-5.4,0,0,0,0,0x013D7D
11/11/2019 9:16,5009,3.5,-0.002607,-976,,,,-0.002607,-976,-4.7,0,0,0,0,0x013D8B
11/11/2019 10:16,5010,3.5,-0.002455,-976,,,,-0.002455,-976,-4.6,0,0,0,0,0x013DA3
11/11/2019 11:16,5011,3.5,-0.002317,-976,,,,-0.002317,-976,-4.5,0,0,0,0,0x013DB1
11/11/2019 12:16,5012,3.5,-0.002344,-976,,,,-0.002344,-976,-4.2,0,0,0,0,0x013DBF
11/11/2019 13:16,5013,3.5,-0.002275,-960,,,,-0.002275,-960,-4.4,0,0,0,0,0x013DCD
11/11/2019 14:16,5014,3.5,-0.002432,-976,,,,-0.002432,-976,-5,0,0,0,0,0x013DDB
11/11/2019 15:16,5015,3.4,-0.002419,-960,,,,-0.002419,-960,-6.6,0,0,0,0,0x013DE9
11/11/2019 16:16,5016,3.4,-0.002474,-960,,,,-0.002474,-960,-9.6,0,0,0,0,0x013DF7
11/11/2019 17:16,5017,3.4,-0.002483,-960,,,,-0.002483,-960,-10.5,0,0,0,0,0x013E05
11/11/2019 18:16,5018,3.4,-0.00251,-976,,,,-0.00251,-976,-10,0,0,0,0,0x013E13
11/11/2019 19:16,5019,3.4,-0.002476,-976,,,,-0.002476,-976,-9.6,0,0,0,0,0x013E21
11/11/2019 20:16,5020,3.4,-0.002535,-976,,,,-0.002535,-976,-10,0,0,0,0,0x013E2F
11/11/2019 21:16,5021,3.4,-0.002493,-960,,,,-0.002493,-960,-10.9,0,0,0,0,0x013E3D
11/11/2019 22:16,5022,3.4,-0.002594,-960,,,,-0.002594,-960,-13.1,0,0,0,0,0x013E4B
11/11/2019 23:16,5023,3.3,-0.002611,-976,,,,-0.002611,-976,-15.7,0,0,0,0,0x013E59
11/12/2019 0:16,5024,3.3,-0.00267,-976,,,,-0.00267,-976,-16.6,0,0,0,0,0x013E67
11/12/2019 1:16,5025,3.3,-0.002701,-960,,,,-0.002701,-960,-17.6,0,0,0,0,0x013E75
11/12/2019 2:16,5026,3.3,-0.002707,-960,,,,-0.002707,-960,-18.2,0,0,0,0,0x013E83
11/12/2019 3:16,5027,3.3,-0.002716,-960,,,,-0.002716,-960,-19.4,0,0,0,0,0x013E91
11/12/2019 4:16,5028,3.3,-0.002787,-960,,,,-0.002787,-960,-19.9,0,0,0,0,0x013E9F
11/12/2019 5:16,5029,3.3,-0.002831,-960,,,,-0.002831,-960,-21.4,0,0,0,0,0x013EAD
11/12/2019 6:16,5030,3.3,-0.002836,-960,,,,-0.002836,-960,-21.2,0,0,0,0,0x013EBB
11/12/2019 7:16,5031,3.3,-0.002888,-960,,,,-0.002888,-960,-22.3,0,0,0,0,0x013EC9
11/12/2019 8:16,5032,3.3,-0.002853,-960,,,,-0.002853,-960,-22.6,0,0,0,0,0x013ED7
11/12/2019 9:16,5033,3.3,-0.002901,-960,,,,-0.002901,-960,-21.5,0,0,0,0,0x013EE5
11/12/2019 10:16,5034,3.3,-0.00292,-944,,,,-0.00292,-944,-23,0,0,0,0,0x013EF3
11/12/2019 11:16,5035,3.3,-0.002977,-944,,,,-0.002977,-944,-25.4,0,0,0,0,0x013F01
11/12/2019 12:16,5036,3.3,-0.002911,-960,,,,-0.002911,-960,-23,0,0,0,0,0x013F0F
11/12/2019 13:16,5037,3.3,-0.002962,-944,,,,-0.002962,-944,-22.2,0,0,0,0,0x013F1D
11/12/2019 14:16,5038,3.3,-0.002932,-944,,,,-0.002932,-944,-21.7,0,0,0,0,0x013F2B
11/12/2019 15:16,5039,3.3,-0.002975,-960,,,,-0.002975,-960,-20.7,0,0,0,0,0x013F39
11/12/2019 16:16,5040,3.3,-0.002924,-960,,,,-0.002924,-960,-20.9,0,0,0,0,0x013F47
11/12/2019 17:16,5041,3.3,-0.003054,-944,,,,-0.003054,-944,-24.4,0,0,0,0,0x013F55
11/12/2019 18:16,5042,3.3,-0.002985,-960,,,,-0.002985,-960,-21.6,0,0,0,0,0x013F63
11/12/2019 19:16,5043,3.3,-0.003128,-944,,,,-0.003128,-944,-22.6,0,0,0,0,0x013F71
11/12/2019 20:16,5044,3.3,-0.003065,-944,,,,-0.003065,-944,-23.2,0,0,0,0,0x013F7F
11/12/2019 21:16,5045,3.3,-0.003056,-960,,,,-0.003056,-960,-23,0,0,0,0,0x013F8D
11/12/2019 22:16,5046,3.3,-0.003067,-960,,,,-0.003067,-960,-22.4,0,0,0,0,0x013F9B
11/12/2019 23:16,5047,3.3,-0.003138,-960,,,,-0.003138,-960,-22.3,0,0,0,0,0x013FB3
11/13/2019 0:16,5048,3.3,-0.003115,-944,,,,-0.003115,-944,-22.7,0,0,0,0,0x013FC1
11/13/2019 1:16,5049,3.3,-0.003,-960,,,,-0.003,-960,-22.4,0,0,0,0,0x013FCF
11/13/2019 2:16,5050,3.3,-0.00317,-944,,,,-0.00317,-944,-22.2,0,0,0,0,0x013FDD
11/13/2019 3:16,5051,3.3,-0.003309,-944,,,,-0.003309,-944,-22.3,0,0,0,0,0x013FEB
11/13/2019 4:16,5052,3.3,-0.003197,-960,,,,-0.003197,-960,-22.8,0,0,0,0,0x013FF9
11/13/2019 5:16,5053,3.3,-0.00325,-960,,,,-0.00325,-960,-22.4,0,0,0,0,0x014007
11/13/2019 6:16,5054,3.3,-0.003242,-944,,,,-0.003242,-944,-22.5,0,0,0,0,0x014015
11/13/2019 7:16,5055,3.3,-0.003242,-960,,,,-0.003242,-960,-22.6,0,0,0,0,0x014023
11/13/2019 8:16,5056,3.3,-0.003248,-960,,,,-0.003248,-960,-22.9,0,0,0,0,0x014031
11/13/2019 9:16,5057,3.3,-0.003258,-944,,,,-0.003258,-944,-23.4,0,0,0,0,0x01403F
11/13/2019 10:16,5058,3.3,-0.003313,-944,,,,-0.003313,-944,-22.8,0,0,0,0,0x01404D
11/13/2019 11:16,5059,3.3,-0.003359,-960,,,,-0.003359,-960,-23.3,0,0,0,0,0x01405B
11/13/2019 12:16,5060,3.3,-0.003429,-944,,,,-0.003429,-944,-24.7,0,0,0,0,0x014069
11/13/2019 13:16,5061,3.3,-0.003445,-960,,,,-0.003445,-960,-25.1,0,0,0,0,0x014077
11/13/2019 14:16,5062,3.3,-0.003471,-960,,,,-0.003471,-960,-24.9,0,0,0,0,0x014085
